SiteID,856431,Site Timezone,-7,Data Timezone,-7,Longitude,-105.102600098,Latitude,39.6388206482
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2009,7,30,6,35,14.15,1.94
2009,7,30,6,40,29.59,1.48
2009,7,30,6,45,53.82,1.32
2009,7,30,6,50,60.89,1.28
2009,7,30,6,55,60.870000000000005,1.23
2009,7,30,7,0,49.79,1.1
2009,7,30,7,5,23.92,1.01
2009,7,30,7,10,1.72,1.11
2009,7,30,7,15,2.42,1.16
2009,7,30,7,20,0.71,1.46
2009,7,30,7,25,4.98,1.48
2009,7,30,7,30,11.16,1.12
2009,7,30,7,35,56.63,0.59
2009,7,30,7,40,23.45,0.34
2009,7,30,7,45,318.03000000000003,0.73
2009,7,30,7,50,316.17,0.61
2009,7,30,7,55,315.36,0.38
2009,7,30,8,0,260.6,0.08
2009,7,30,8,5,325.94,0.16
2009,7,30,8,10,318.82,0.52
2009,7,30,8,15,327.94,0.36
2009,7,30,8,20,300.02,0.13
2009,7,30,8,25,196.23000000000002,0.2
2009,7,30,8,30,201.42000000000002,0.12
2009,7,30,8,35,14.22,0.06
2009,7,30,8,40,35.49,0.16
2009,7,30,8,45,34.6,0.24
2009,7,30,8,50,43.32,0.28
2009,7,30,8,55,43.77,0.34
2009,7,30,9,0,40.78,0.41000000000000003
2009,7,30,9,5,29.02,0.45
2009,7,30,9,10,17.36,0.5700000000000001
2009,7,30,9,15,8.55,0.66
2009,7,30,9,20,3.71,0.72
2009,7,30,9,25,2.81,0.84
2009,7,30,9,30,6.42,0.9400000000000001
2009,7,30,9,35,11.59,1
2009,7,30,9,40,11.68,1.09
2009,7,30,9,45,12.84,1.1400000000000001
2009,7,30,9,50,16.59,1.16
2009,7,30,9,55,20.46,1.3
2009,7,30,10,0,19.67,1.36
2009,7,30,10,5,19.81,1.44
2009,7,30,10,10,23.63,1.54
2009,7,30,10,15,22.21,1.61
2009,7,30,10,20,16.61,1.69
2009,7,30,10,25,13.370000000000001,1.86
2009,7,30,10,30,17,2
2009,7,30,10,35,24.560000000000002,2.0300000000000002
2009,7,30,10,40,27.39,1.98
2009,7,30,10,45,24.13,2.04
2009,7,30,10,50,23.900000000000002,2.3000000000000003
2009,7,30,10,55,28.400000000000002,2.45
2009,7,30,11,0,29.79,2.44
2009,7,30,11,5,30.59,2.43
2009,7,30,11,10,26.82,2.54
2009,7,30,11,15,23.21,2.65
2009,7,30,11,20,23.43,2.7600000000000002
2009,7,30,11,25,25.14,3.0100000000000002
2009,7,30,11,30,26.990000000000002,3.08
2009,7,30,11,35,28.990000000000002,2.94
2009,7,30,11,40,25.93,2.73
2009,7,30,11,45,20.44,2.8000000000000003
2009,7,30,11,50,16.82,2.87
2009,7,30,11,55,19.03,2.81
2009,7,30,12,0,19.98,2.8000000000000003
2009,7,30,12,5,18.56,2.7600000000000002
2009,7,30,12,10,15.620000000000001,2.45
2009,7,30,12,15,14.94,2.08
2009,7,30,12,20,17.72,1.8900000000000001
2009,7,30,12,25,19.900000000000002,1.87
2009,7,30,12,30,17.28,2.0300000000000002
2009,7,30,12,35,20.04,2.05
2009,7,30,12,40,31.04,2.13
2009,7,30,12,45,33.21,2.02
2009,7,30,12,50,18.490000000000002,1.84
2009,7,30,12,55,358.82,2.39
2009,7,30,13,0,0.13,2.57
2009,7,30,13,5,1.76,2.07
2009,7,30,13,10,355.90000000000003,1.58
2009,7,30,13,15,343.09000000000003,1.8800000000000001
2009,7,30,13,20,341.05,3.23
2009,7,30,13,25,0.28,4.01
2009,7,30,13,30,20.47,3.92
2009,7,30,13,35,21.580000000000002,3.7800000000000002
2009,7,30,13,40,32.84,3.73
2009,7,30,13,45,37.550000000000004,3.0700000000000003
2009,7,30,13,50,26.150000000000002,2.33
2009,7,30,13,55,14.76,2.23
2009,7,30,14,0,14.22,2.62
2009,7,30,14,5,30.2,2.32
2009,7,30,14,10,45.83,1.6600000000000001
2009,7,30,14,15,41.75,1.35
2009,7,30,14,20,33.9,1.32
2009,7,30,14,25,35.75,1.05
2009,7,30,14,30,52.59,0.6
2009,7,30,14,35,22.19,0.63
2009,7,30,14,40,357.47,1.06
2009,7,30,14,45,332.74,1.62
2009,7,30,14,50,330.44,1.52
2009,7,30,14,55,232.07,0.53
2009,7,30,15,0,191.55,2.88
2009,7,30,15,5,211.31,3.58
2009,7,30,15,10,226.48000000000002,3.24
2009,7,30,15,15,216.26,2.45
2009,7,30,15,20,195.05,2.15
2009,7,30,15,25,174.49,2.07
2009,7,30,15,30,181.07,1.99
2009,7,30,15,35,184.06,2.57
2009,7,30,15,40,188.72,2.71
2009,7,30,15,45,203.42000000000002,1.83
2009,7,30,15,50,161.49,1.83
2009,7,30,15,55,163.79,1.86
2009,7,30,16,0,164.53,1.3800000000000001
2009,7,30,16,5,153.66,0.97
2009,7,30,16,10,100.95,0.49
2009,7,30,16,15,53.24,1.21
2009,7,30,16,20,53.47,1.83
2009,7,30,16,25,4.0200000000000005,2.5100000000000002
2009,7,30,16,30,323.62,5.83
2009,7,30,16,35,317.84000000000003,3.67
2009,7,30,16,40,15.860000000000001,0.9500000000000001
2009,7,30,16,45,91.72,1.94
2009,7,30,16,50,96.66,1.3800000000000001
2009,7,30,16,55,101.3,1.28
2009,7,30,17,0,113.09,1.79
2009,7,30,17,5,123.64,2.31
2009,7,30,17,10,127.88000000000001,2.23
2009,7,30,17,15,133.78,1.84
2009,7,30,17,20,143.67000000000002,1.83
2009,7,30,17,25,138.79,1.86
2009,7,30,17,30,128.28,1.8
2009,7,30,17,35,126.16,1.35
2009,7,30,17,40,184.17000000000002,0.5
2009,7,30,17,45,170.37,0.52
2009,7,30,17,50,227.26,0.51
2009,7,30,17,55,226.11,0.78
2009,7,30,18,0,21.84,0.28
2009,7,30,18,5,16.35,1.5
2009,7,30,18,10,46.88,1.93
2009,7,30,18,15,40.39,1.41
2009,7,30,18,20,40.69,1.16
2009,7,30,18,25,26.7,1.58
2009,7,30,18,30,27.03,1.95
2009,7,30,18,35,31.71,2.04
2009,7,30,18,40,26.12,1.87
2009,7,30,18,45,359.12,1.8800000000000001
2009,7,30,18,50,11.15,1.3
2009,7,30,18,55,25.62,1.18
2009,7,30,19,0,32.21,1.43
2009,7,30,19,5,38.58,1.48
2009,7,30,19,10,42.46,1.35
2009,7,30,19,15,43.88,1.27
2009,7,30,19,20,45.44,1.37
2009,7,30,19,25,43.65,1.6600000000000001
2009,7,30,19,30,37.39,2.02
2009,7,30,19,35,26.810000000000002,2.27
2009,7,30,19,40,18.8,2.36
2009,7,30,19,45,17.56,2.2800000000000002
2009,7,30,19,50,14.92,2.09
2009,7,30,19,55,3.61,1.97
2009,7,30,20,0,344.97,2.0100000000000002
2009,7,30,20,5,328.33,2.22
2009,7,30,20,10,319.85,2.5100000000000002
2009,7,30,20,15,316.61,2.74
2009,7,30,20,20,314.99,2.81
2009,7,30,20,25,311.75,2.79
2009,7,30,20,30,305.55,2.72
2009,7,30,20,35,298.53000000000003,2.65
2009,7,30,20,40,294.65000000000003,2.59
2009,7,30,20,45,293.90000000000003,2.59
2009,7,30,20,50,294.92,2.59
2009,7,30,20,55,300.31,2.5300000000000002
2009,7,30,21,0,307.13,2.5100000000000002
2009,7,30,21,5,311.04,2.54
2009,7,30,21,10,313.27,2.52
2009,7,30,21,15,313.63,2.44
2009,7,30,21,20,312.76,2.44
2009,7,30,21,25,311.18,2.5100000000000002
2009,7,30,21,30,308.07,2.59
2009,7,30,21,35,304.07,2.64
2009,7,30,21,40,301.08,2.69
2009,7,30,21,45,299.51,2.68
2009,7,30,21,50,297.39,2.58
2009,7,30,21,55,296.35,2.42
2009,7,30,22,0,296.25,2.18
2009,7,30,22,5,297.04,2.08
2009,7,30,22,10,300.39,2.09
2009,7,30,22,15,303.69,2.0100000000000002
2009,7,30,22,20,303.16,1.94
2009,7,30,22,25,299.89,1.84
2009,7,30,22,30,296.67,1.67
2009,7,30,22,35,294.92,1.52
2009,7,30,22,40,297.72,1.41
2009,7,30,22,45,299.54,1.32
2009,7,30,22,50,296.32,1.23
2009,7,30,22,55,293.17,1.05
2009,7,30,23,0,288.26,0.9
2009,7,30,23,5,276.69,0.78
2009,7,30,23,10,252.15,0.62
2009,7,30,23,15,220.28,0.53
2009,7,30,23,20,184.6,0.56
2009,7,30,23,25,162.98,0.59
2009,7,30,23,30,159.16,0.64
2009,7,30,23,35,153.64000000000001,0.59
2009,7,30,23,40,146.99,0.52
2009,7,30,23,45,153.69,0.64
2009,7,30,23,50,152.59,0.87
2009,7,30,23,55,147.23,0.87
2009,7,31,0,0,138.70000000000002,0.81
2009,7,31,0,5,139.93,0.99
2009,7,31,0,10,145.77,1.3900000000000001
2009,7,31,0,15,145.75,1.73
2009,7,31,0,20,141.56,1.79
2009,7,31,0,25,137.75,1.75
2009,7,31,0,30,133.22,1.75
2009,7,31,0,35,132.32,1.79
2009,7,31,0,40,135.32,1.79
2009,7,31,0,45,138.87,1.75
2009,7,31,0,50,144.32,1.77
2009,7,31,0,55,151.84,1.85
2009,7,31,1,0,156.99,1.85
2009,7,31,1,5,158.39000000000001,1.72
2009,7,31,1,10,156.83,1.62
2009,7,31,1,15,151.48,1.57
2009,7,31,1,20,144.46,1.48
2009,7,31,1,25,145.1,1.36
2009,7,31,1,30,150.84,1.28
2009,7,31,1,35,164.33,1.22
2009,7,31,1,40,181.17000000000002,1.21
2009,7,31,1,45,196.04,1.26
2009,7,31,1,50,204.56,1.3900000000000001
2009,7,31,1,55,214.36,1.53
2009,7,31,2,0,220.70000000000002,1.73
2009,7,31,2,5,221.58,1.82
2009,7,31,2,10,220.11,1.82
2009,7,31,2,15,216.63,1.74
2009,7,31,2,20,211.62,1.61
2009,7,31,2,25,208.14000000000001,1.45
2009,7,31,2,30,204.45000000000002,1.37
2009,7,31,2,35,199.16,1.43
2009,7,31,2,40,196.02,1.57
2009,7,31,2,45,198.47,1.71
2009,7,31,2,50,203.75,1.9100000000000001
2009,7,31,2,55,206.04,2.12
2009,7,31,3,0,204.98000000000002,2.3000000000000003
2009,7,31,3,5,202.14000000000001,2.4
2009,7,31,3,10,199.47,2.39
2009,7,31,3,15,197.87,2.42
2009,7,31,3,20,195.26,2.49
2009,7,31,3,25,193.09,2.49
2009,7,31,3,30,194.72,2.36
2009,7,31,3,35,199.5,2.12
2009,7,31,3,40,207.38,1.93
2009,7,31,3,45,213.45000000000002,1.8900000000000001
2009,7,31,3,50,215.89000000000001,1.92
2009,7,31,3,55,215.73000000000002,1.99
2009,7,31,4,0,215.46,2.0100000000000002
2009,7,31,4,5,216.38,2
2009,7,31,4,10,217.82,1.96
2009,7,31,4,15,217.71,1.9000000000000001
2009,7,31,4,20,216.11,1.85
2009,7,31,4,25,213.52,1.74
2009,7,31,4,30,210.58,1.6300000000000001
2009,7,31,4,35,208.19,1.59
2009,7,31,4,40,206.99,1.68
2009,7,31,4,45,208.13,1.85
2009,7,31,4,50,211.16,2.04
2009,7,31,4,55,214.24,2.14
2009,7,31,5,0,218.22,2.16
2009,7,31,5,5,222.67000000000002,2.12
2009,7,31,5,10,224.68,2.13
2009,7,31,5,15,223.81,2.23
2009,7,31,5,20,220.13,2.35
2009,7,31,5,25,214.72,2.4
2009,7,31,5,30,209.07,2.27
2009,7,31,5,35,205.72,2.04
2009,7,31,5,40,202.52,1.8800000000000001
2009,7,31,5,45,199.35,1.8
2009,7,31,5,50,198.79,1.7
2009,7,31,5,55,198.33,1.61
2009,7,31,6,0,201.64000000000001,1.53
2009,7,31,6,5,207.71,1.5
2009,7,31,6,10,212.31,1.57
2009,7,31,6,15,213.47,1.72
2009,7,31,6,20,212.39000000000001,1.93
2009,7,31,6,25,213.11,2.1
2009,7,31,6,30,216.42000000000002,2.12
2009,7,31,6,35,222.14000000000001,2.0300000000000002
2009,7,31,6,40,224.82,1.9100000000000001
2009,7,31,6,45,224,1.81
2009,7,31,6,50,217.93,1.74
2009,7,31,6,55,208.14000000000001,1.7
2009,7,31,7,0,196.11,1.71
2009,7,31,7,5,181.43,1.81
2009,7,31,7,10,171.8,2.09
2009,7,31,7,15,167.22,2.35
2009,7,31,7,20,164.57,2.44
2009,7,31,7,25,163.29,2.38
2009,7,31,7,30,161.34,2.21
2009,7,31,7,35,158.86,2.11
2009,7,31,7,40,156.33,2.23
2009,7,31,7,45,153.89000000000001,2.46
2009,7,31,7,50,152.39000000000001,2.7600000000000002
2009,7,31,7,55,149.85,3.09
2009,7,31,8,0,145.44,3.39
2009,7,31,8,5,140.3,3.64
2009,7,31,8,10,135.69,3.87
2009,7,31,8,15,131.76,3.88
2009,7,31,8,20,128.69,3.65
2009,7,31,8,25,127.36,3.4
2009,7,31,8,30,128.05,3.22
2009,7,31,8,35,130.27,3.1
2009,7,31,8,40,133.72,3
2009,7,31,8,45,137.5,2.88
2009,7,31,8,50,141.1,2.66
2009,7,31,8,55,143.94,2.35
2009,7,31,9,0,145.24,2.06
2009,7,31,9,5,144.76,1.87
2009,7,31,9,10,142.9,1.7
2009,7,31,9,15,140.67000000000002,1.52
2009,7,31,9,20,137.79,1.31
2009,7,31,9,25,134.92000000000002,1.08
2009,7,31,9,30,133.92000000000002,0.97
2009,7,31,9,35,133.48,0.98
2009,7,31,9,40,130.72,1.05
2009,7,31,9,45,126.95,1.1400000000000001
2009,7,31,9,50,125.46000000000001,1.22
2009,7,31,9,55,126.21000000000001,1.17
2009,7,31,10,0,127.43,1.03
2009,7,31,10,5,130.08,0.86
2009,7,31,10,10,132.45,0.73
2009,7,31,10,15,135.46,0.64
2009,7,31,10,20,139.03,0.49
2009,7,31,10,25,147.68,0.24
2009,7,31,10,30,284.95,0.16
2009,7,31,10,35,309.52,0.5700000000000001
2009,7,31,10,40,320.37,0.89
2009,7,31,10,45,328.59000000000003,1.11
2009,7,31,10,50,335.39,1.32
2009,7,31,10,55,342.62,1.58
2009,7,31,11,0,346.78000000000003,2.05
2009,7,31,11,5,342.27,2.92
2009,7,31,11,10,333.54,4.0600000000000005
2009,7,31,11,15,325.06,4.96
2009,7,31,11,20,318.65000000000003,5.23
2009,7,31,11,25,315.32,4.99
2009,7,31,11,30,315.13,4.83
2009,7,31,11,35,316.27,5.11
2009,7,31,11,40,315.68,5.99
2009,7,31,11,45,311.53000000000003,7.17
2009,7,31,11,50,306.95,8.120000000000001
2009,7,31,11,55,305.28000000000003,8.9
2009,7,31,12,0,304.73,10.17
2009,7,31,12,5,303.55,10.6
2009,7,31,12,10,304.49,10.44
2009,7,31,12,15,307.25,10.07
2009,7,31,12,20,308.31,8.81
2009,7,31,12,25,303.46,10.75
2009,7,31,12,30,297.54,12.01
2009,7,31,12,35,289.19,9.870000000000001
2009,7,31,12,40,282.65000000000003,8.38
2009,7,31,12,45,277.8,7.75
2009,7,31,12,50,277.79,7.4
2009,7,31,12,55,282.93,7.41
2009,7,31,13,0,288.27,7.92
2009,7,31,13,5,292.65000000000003,8.82
2009,7,31,13,10,296.6,9.17
2009,7,31,13,15,298.86,9.24
2009,7,31,13,20,298.02,13.61
2009,7,31,13,25,293.88,16.7
2009,7,31,13,30,291.97,15.11
2009,7,31,13,35,292.01,14.22
2009,7,31,13,40,290.12,12.24
2009,7,31,13,45,284.08,10
2009,7,31,13,50,281.26,10.8
2009,7,31,13,55,268.84000000000003,14.09
2009,7,31,14,0,257.57,7.97
2009,7,31,14,5,257.35,6.07
2009,7,31,14,10,268.87,7.930000000000001
2009,7,31,14,15,278.2,10.46
2009,7,31,14,20,288.51,13.280000000000001
2009,7,31,14,25,293.68,15.55
2009,7,31,14,30,290.55,13.61
2009,7,31,14,35,305.96,16.12
2009,7,31,14,40,332.69,9.85
2009,7,31,14,45,305.35,6.74
2009,7,31,14,50,281.66,8.64
2009,7,31,14,55,285.14,8.85
2009,7,31,15,0,290.79,9.120000000000001
2009,7,31,15,5,292.38,9.700000000000001
2009,7,31,15,10,294.18,9.97
2009,7,31,15,15,303.52,10.75
2009,7,31,15,20,321.09000000000003,10.14
2009,7,31,15,25,353.64,9.620000000000001
2009,7,31,15,30,17.5,10.21
2009,7,31,15,35,29.38,11.33
2009,7,31,15,40,38.01,11.98
2009,7,31,15,45,39.02,10.84
2009,7,31,15,50,33.55,10.540000000000001
2009,7,31,15,55,29.5,10.38
2009,7,31,16,0,22.25,10.66
2009,7,31,16,5,24.560000000000002,10.84
2009,7,31,16,10,21.43,13.77
2009,7,31,16,15,12.91,11.93
2009,7,31,16,20,19.57,9.13
2009,7,31,16,25,24.63,7.640000000000001
2009,7,31,16,30,8.34,8.120000000000001
2009,7,31,16,35,8.22,7.47
2009,7,31,16,40,16.19,6.3500000000000005
2009,7,31,16,45,30.66,4.8100000000000005
2009,7,31,16,50,33.89,4.19
2009,7,31,16,55,24.43,4.23
2009,7,31,17,0,18.400000000000002,4.55
2009,7,31,17,5,22.98,4.16
2009,7,31,17,10,38.69,3.4
2009,7,31,17,15,65.6,2.61
2009,7,31,17,20,74.06,1.19
2009,7,31,17,25,340.55,0.9
2009,7,31,17,30,301.77,2.77
2009,7,31,17,35,276.90000000000003,10.48
2009,7,31,17,40,269.88,14
2009,7,31,17,45,244.43,2.62
2009,7,31,17,50,2.5500000000000003,2.93
2009,7,31,17,55,25.63,6.54
2009,7,31,18,0,69.72,5.82
2009,7,31,18,5,99.98,5.0600000000000005
2009,7,31,18,10,116.68,3.79
2009,7,31,18,15,143.25,2.6
2009,7,31,18,20,162.36,1.44
2009,7,31,18,25,264.1,1.08
2009,7,31,18,30,303.46,2.35
2009,7,31,18,35,321.23,3.2
2009,7,31,18,40,331.47,3.59
2009,7,31,18,45,329.09000000000003,3.92
2009,7,31,18,50,322.79,4.36
2009,7,31,18,55,290.8,5.38
2009,7,31,19,0,292.77,6.84
2009,7,31,19,5,301.62,8.42
2009,7,31,19,10,312.96,8.83
2009,7,31,19,15,4.15,10.67
2009,7,31,19,20,10.47,9.28
2009,7,31,19,25,13.6,7.41
2009,7,31,19,30,15.8,5.51
2009,7,31,19,35,321.37,4.36
2009,7,31,19,40,296.13,5.67
2009,7,31,19,45,291.64,7.42
2009,7,31,19,50,298.59000000000003,7.6000000000000005
2009,7,31,19,55,304.98,6.63
2009,7,31,20,0,299.71,6.44
2009,7,31,20,5,287.48,6.28
2009,7,31,20,10,284.89,5.93
2009,7,31,20,15,287.90000000000003,5.5600000000000005
2009,7,31,20,20,284.81,5.09
2009,7,31,20,25,328.64,4.61
2009,7,31,20,30,324.28000000000003,4.19
2009,7,31,20,35,322.89,3.68
2009,7,31,20,40,321.06,3.13
2009,7,31,20,45,319.29,2.47
2009,7,31,20,50,319.03000000000003,2.17
2009,7,31,20,55,320.51,2.08
2009,7,31,21,0,317.28000000000003,1.76
2009,7,31,21,5,246.27,1.51
2009,7,31,21,10,242.39000000000001,1.5
2009,7,31,21,15,227.25,1.1
2009,7,31,21,20,209.24,1.47
2009,7,31,21,25,187.61,2.23
2009,7,31,21,30,189.34,2.96
2009,7,31,21,35,200.81,3.67
2009,7,31,21,40,200.15,3.98
2009,7,31,21,45,200.85,3.8200000000000003
2009,7,31,21,50,204.62,3.39
2009,7,31,21,55,206.02,2.77
2009,7,31,22,0,176.61,2.31
2009,7,31,22,5,244.08,2.2600000000000002
2009,7,31,22,10,240.26,2.35
2009,7,31,22,15,239.11,2.5
2009,7,31,22,20,239.29,2.68
2009,7,31,22,25,239.75,2.88
2009,7,31,22,30,240.99,2.96
2009,7,31,22,35,243.44,3.1
2009,7,31,22,40,245.06,3.3200000000000003
2009,7,31,22,45,246.18,3.62
2009,7,31,22,50,246.52,3.68
2009,7,31,22,55,247.41,3.56
2009,7,31,23,0,252.19,3.4
2009,7,31,23,5,259.64,3.2600000000000002
2009,7,31,23,10,267.36,3.19
2009,7,31,23,15,274.15000000000003,3.14
2009,7,31,23,20,281.33,3.24
2009,7,31,23,25,287.01,3.56
2009,7,31,23,30,291.36,4.09
2009,7,31,23,35,295.37,4.62
2009,7,31,23,40,300.04,5.07
2009,7,31,23,45,304.57,5.44
2009,7,31,23,50,308.61,5.5
2009,7,31,23,55,313,5.25
2009,8,1,0,0,317.19,5.0200000000000005
2009,8,1,0,5,319.48,5.11
2009,8,1,0,10,326.36,5.51
2009,8,1,0,15,337.1,5.8100000000000005
2009,8,1,0,20,343.98,5.9
2009,8,1,0,25,344.34000000000003,5.76
2009,8,1,0,30,338.84000000000003,5.62
2009,8,1,0,35,337.81,6.04
2009,8,1,0,40,339.41,6.59
2009,8,1,0,45,339.45,7.01
2009,8,1,0,50,339.57,7.24
2009,8,1,0,55,339.19,7.3500000000000005
2009,8,1,1,0,338.35,7.390000000000001
2009,8,1,1,5,336.66,7.25
2009,8,1,1,10,332.99,7.0600000000000005
2009,8,1,1,15,330.02,7.19
2009,8,1,1,20,330.48,7.45
2009,8,1,1,25,333.14,7.5200000000000005
2009,8,1,1,30,337.64,7.25
2009,8,1,1,35,343.57,6.9
2009,8,1,1,40,345.22,6.63
2009,8,1,1,45,349.94,6.46
2009,8,1,1,50,222.15,6.42
2009,8,1,1,55,222.34,6.390000000000001
2009,8,1,2,0,219.51,6.3100000000000005
2009,8,1,2,5,351.29,6.16
2009,8,1,2,10,347.73,6.09
2009,8,1,2,15,344.63,6.09
2009,8,1,2,20,342.26,6.07
2009,8,1,2,25,340.56,6
2009,8,1,2,30,338.65000000000003,5.9
2009,8,1,2,35,337.14,5.88
2009,8,1,2,40,335.77,5.87
2009,8,1,2,45,334.29,5.87
2009,8,1,2,50,332.82,5.8
2009,8,1,2,55,331.52,5.65
2009,8,1,3,0,331.2,5.46
2009,8,1,3,5,330.37,5.32
2009,8,1,3,10,329.93,5.26
2009,8,1,3,15,329.72,5.13
2009,8,1,3,20,329.51,4.94
2009,8,1,3,25,328.94,4.71
2009,8,1,3,30,326.99,4.49
2009,8,1,3,35,324.35,4.24
2009,8,1,3,40,321.5,4.01
2009,8,1,3,45,319.31,3.86
2009,8,1,3,50,317.28000000000003,3.75
2009,8,1,3,55,315.26,3.62
2009,8,1,4,0,313.5,3.54
2009,8,1,4,5,311.16,3.46
2009,8,1,4,10,306.41,3.27
2009,8,1,4,15,296.39,2.98
2009,8,1,4,20,281.35,2.8000000000000003
2009,8,1,4,25,269.25,2.73
2009,8,1,4,30,263.07,2.58
2009,8,1,4,35,258.11,2.42
2009,8,1,4,40,251.94,2.37
2009,8,1,4,45,244.5,2.44
2009,8,1,4,50,238.69,2.59
2009,8,1,4,55,237.42000000000002,2.67
2009,8,1,5,0,237.85,2.64
2009,8,1,5,5,237.98000000000002,2.62
2009,8,1,5,10,235.23000000000002,2.63
2009,8,1,5,15,231.19,2.69
2009,8,1,5,20,228.15,2.74
2009,8,1,5,25,226.28,2.77
2009,8,1,5,30,224.21,2.8000000000000003
2009,8,1,5,35,222.56,2.81
2009,8,1,5,40,221.83,2.79
2009,8,1,5,45,220.45000000000002,2.82
2009,8,1,5,50,219,2.82
2009,8,1,5,55,218.44,2.77
2009,8,1,6,0,218.06,2.73
2009,8,1,6,5,216.91,2.63
2009,8,1,6,10,215.35,2.52
2009,8,1,6,15,213.19,2.38
2009,8,1,6,20,210.1,2.17
2009,8,1,6,25,209.03,1.8800000000000001
2009,8,1,6,30,209.4,1.6500000000000001
2009,8,1,6,35,212.81,1.52
2009,8,1,6,40,73.81,1.55
2009,8,1,6,45,90.52,1.81
2009,8,1,6,50,97.65,2
2009,8,1,6,55,102.61,2.0300000000000002
2009,8,1,7,0,107.48,2.02
2009,8,1,7,5,112.32000000000001,2.05
2009,8,1,7,10,117.98,2.08
2009,8,1,7,15,126.76,2.1
2009,8,1,7,20,136.27,2.11
2009,8,1,7,25,142.74,2.13
2009,8,1,7,30,145.96,2.11
2009,8,1,7,35,147.25,2.0300000000000002
2009,8,1,7,40,147.68,1.9000000000000001
2009,8,1,7,45,146.55,1.74
2009,8,1,7,50,141.25,1.62
2009,8,1,7,55,131.31,1.57
2009,8,1,8,0,124.74000000000001,1.58
2009,8,1,8,5,122.92,1.57
2009,8,1,8,10,122.11,1.54
2009,8,1,8,15,120.51,1.42
2009,8,1,8,20,115.06,1.12
2009,8,1,8,25,96.9,0.81
2009,8,1,8,30,91.78,0.6
2009,8,1,8,35,93.71000000000001,0.53
2009,8,1,8,40,210.48000000000002,0.58
2009,8,1,8,45,196.76,0.68
2009,8,1,8,50,183.48,0.79
2009,8,1,8,55,172.85,0.85
2009,8,1,9,0,165.63,0.89
2009,8,1,9,5,160.20000000000002,0.93
2009,8,1,9,10,153.75,0.98
2009,8,1,9,15,149.62,1.05
2009,8,1,9,20,36.27,1.12
2009,8,1,9,25,39.97,1.24
2009,8,1,9,30,42.29,1.4000000000000001
2009,8,1,9,35,43.99,1.54
2009,8,1,9,40,46.81,1.6300000000000001
2009,8,1,9,45,49.68,1.69
2009,8,1,9,50,51.81,1.73
2009,8,1,9,55,52.94,1.79
2009,8,1,10,0,53.42,1.81
2009,8,1,10,5,55.74,1.81
2009,8,1,10,10,60.01,1.84
2009,8,1,10,15,63.97,1.93
2009,8,1,10,20,66.66,2.0300000000000002
2009,8,1,10,25,66.78,2.06
2009,8,1,10,30,65.6,2.04
2009,8,1,10,35,64.89,2.0300000000000002
2009,8,1,10,40,65.97,2.08
2009,8,1,10,45,68.14,2.18
2009,8,1,10,50,70.52,2.3000000000000003
2009,8,1,10,55,71.79,2.39
2009,8,1,11,0,70.86,2.42
2009,8,1,11,5,68.68,2.41
2009,8,1,11,10,67.85,2.41
2009,8,1,11,15,67.8,2.45
2009,8,1,11,20,67.66,2.56
2009,8,1,11,25,68.4,2.7
2009,8,1,11,30,69.78,2.79
2009,8,1,11,35,71.18,2.7600000000000002
2009,8,1,11,40,71.28,2.69
2009,8,1,11,45,68.93,2.62
2009,8,1,11,50,65.18,2.62
2009,8,1,11,55,61.42,2.68
2009,8,1,12,0,58.980000000000004,2.7600000000000002
2009,8,1,12,5,58.17,2.81
2009,8,1,12,10,58,2.82
2009,8,1,12,15,57.77,2.82
2009,8,1,12,20,57.46,2.87
2009,8,1,12,25,57.07,2.94
2009,8,1,12,30,56.4,2.98
2009,8,1,12,35,55,2.94
2009,8,1,12,40,53.54,2.86
2009,8,1,12,45,52.32,2.77
2009,8,1,12,50,51.97,2.72
2009,8,1,12,55,52.370000000000005,2.72
2009,8,1,13,0,53.34,2.7
2009,8,1,13,5,54.89,2.67
2009,8,1,13,10,57.13,2.61
2009,8,1,13,15,58.980000000000004,2.54
2009,8,1,13,20,58.980000000000004,2.52
2009,8,1,13,25,58.06,2.5500000000000003
2009,8,1,13,30,57.75,2.57
2009,8,1,13,35,58.01,2.6
2009,8,1,13,40,58.89,2.6
2009,8,1,13,45,59.17,2.59
2009,8,1,13,50,58.51,2.59
2009,8,1,13,55,57.88,2.59
2009,8,1,14,0,58.39,2.58
2009,8,1,14,5,58.94,2.54
2009,8,1,14,10,59.120000000000005,2.46
2009,8,1,14,15,58.74,2.44
2009,8,1,14,20,58.81,2.44
2009,8,1,14,25,60.22,2.41
2009,8,1,14,30,62.39,2.37
2009,8,1,14,35,64.06,2.35
2009,8,1,14,40,65.72,2.35
2009,8,1,14,45,68.31,2.38
2009,8,1,14,50,69.36,2.37
2009,8,1,14,55,67.11,2.31
2009,8,1,15,0,64.73,2.33
2009,8,1,15,5,63.25,2.4
2009,8,1,15,10,61.9,2.43
2009,8,1,15,15,59.480000000000004,2.41
2009,8,1,15,20,56.660000000000004,2.33
2009,8,1,15,25,55.550000000000004,2.22
2009,8,1,15,30,56.33,2.16
2009,8,1,15,35,58.160000000000004,2.16
2009,8,1,15,40,60.18,2.23
2009,8,1,15,45,62.940000000000005,2.33
2009,8,1,15,50,66.91,2.42
2009,8,1,15,55,71.24,2.45
